Date,CIPLA,KOTAKBANK,APOLLOHOSP,INFY,TECHM,DRREDDY,POWERGRID,ASIANPAINT,DIVISLAB,WIPRO,HINDUNILVR,BHARTIARTL,HDFCBANK,ULTRACEMCO,ITC,TCS,ICICIBANK,SUNPHARMA,GRASIM,BPCL,TATAMOTORS,NESTLEIND,SBILIFE,HDFC,TATACONSUM,INDUSINDBK,EICHERMOT,BRITANNIA,AXISBANK,NTPC,BAJAJ-AUTO,MARUTI,JSWSTEEL,TITAN,SBIN,M&M,HDFCLIFE,LT,HCLTECH,UPL,RELIANCE,ONGC,COALINDIA,HEROMOTOCO,ADANIENT,ADANIPORTS,HINDALCO,TATASTEEL,BAJFINANCE,BAJAJFINSV
2015-04-10,701.15,1422.4,1395.7,2233.95,660.2,3797.4,152.7,859.45,1938.25,617.7,933.8,411.95,1042.65,2969.05,346.65,2653.75,318.3,1119.75,3792.7,820.05,562.65,7098.5,,1290.35,161.2,945.25,16230.25,2277.9,568.05,155.65,2098.75,3666.6,951.9,400.55,285.75,1286.75,,1764.0,967.25,463.4,904.35,309.75,389.0,2583.85,638.05,319.8,137.9,342.7,4522.1,1454.85
2015-04-13,712.4,1445.6,1399.65,2238.8,664.4,3795.35,154.35,862.05,1932.65,624.2,949.15,425.7,1038.8,3001.45,351.5,2655.5,316.9,1150.95,3780.5,818.4,556.25,7098.55,,1305.25,161.5,949.75,16070.7,2310.2,566.0,157.3,2095.3,3665.2,942.3,414.85,286.3,1247.8,,1803.5,976.05,474.7,922.5,311.85,392.35,2580.7,661.8,330.8,136.1,345.2,4453.75,1438.4
2015-04-15,692.9,1443.9,1387.55,2213.7,659.85,3753.6,151.55,839.05,1922.6,606.65,934.7,415.15,1031.65,2986.5,354.95,2627.75,315.0,1117.3,3804.6,802.4,540.45,7068.4,,1290.45,158.95,946.55,15872.7,2344.55,550.2,154.35,2075.0,3680.25,928.75,411.35,290.0,1208.9,,1787.65,944.5,460.85,923.65,317.15,385.95,2524.55,645.4,325.75,135.15,337.65,4456.0,1421.7
2015-04-16,678.85,1418.4,1377.15,2194.65,656.05,3680.3,150.7,822.25,1896.6,601.95,933.1,418.0,1029.65,2895.05,350.1,2582.8,312.5,1087.95,3730.0,800.9,541.25,7026.8,,1306.8,159.3,934.45,15837.2,2329.15,550.8,156.1,2088.05,3677.9,941.6,406.25,292.4,1228.5,,1754.3,954.25,451.95,928.35,327.65,383.65,2430.1,640.75,327.5,137.15,337.7,4584.95,1434.6
2015-04-17,680.4,1386.55,1318.3,2179.25,641.05,3647.15,150.1,816.8,1893.5,586.85,937.65,405.95,1018.25,2809.15,351.85,2474.85,310.1,1037.75,3647.2,797.85,535.35,7000.85,,1306.7,157.55,876.0,15311.1,2298.95,533.7,158.0,2065.3,3646.8,956.25,395.05,291.75,1224.5,,1739.75,940.1,428.9,926.85,330.0,380.4,2410.5,642.5,322.75,139.75,346.0,4529.45,1422.15
2015-04-20,660.0,1370.9,1279.75,2132.15,632.3,3567.0,149.8,808.95,1824.9,575.4,913.45,402.3,1005.1,2778.15,341.9,2428.8,311.15,1043.8,3612.0,803.5,533.2,6953.2,,1268.65,153.25,843.75,14762.0,2170.0,518.25,154.4,2022.05,3608.05,962.7,394.95,287.65,1187.7,,1698.45,924.3,409.9,885.65,321.8,372.05,2316.35,641.75,313.5,138.25,344.45,4558.25,1338.9
2015-04-21,652.6,1353.0,1223.45,2142.6,637.5,3462.0,148.85,796.5,1779.0,578.15,873.1,398.3,1003.0,2751.2,341.95,2427.05,310.85,952.2,3634.1,799.15,527.4,6887.85,,1258.15,150.2,837.8,14310.3,2069.5,523.2,151.35,1988.45,3490.15,950.45,392.25,289.2,1190.45,,1688.75,890.65,424.95,876.45,320.35,374.4,2329.1,651.2,314.45,134.3,348.25,4373.4,1345.55
2015-04-22,656.7,1362.25,1262.85,2137.7,629.8,3570.3,147.05,785.45,1798.05,544.55,907.15,399.4,1013.1,2792.8,343.4,2445.1,312.95,967.8,3670.0,805.05,523.5,6872.05,,1277.2,149.65,846.25,14366.15,2066.25,540.1,152.7,1983.7,3462.95,960.45,396.1,283.85,1212.95,,1745.6,877.3,429.85,879.75,312.3,379.2,2409.4,660.2,313.7,134.65,351.35,4279.9,1324.6
2015-04-23,663.95,1377.55,1297.6,2122.0,615.2,3528.8,146.65,786.4,1790.75,534.25,902.65,399.85,1013.5,2728.3,342.1,2457.25,311.85,942.0,3639.3,802.55,512.0,6908.7,,1276.05,150.2,858.75,14747.05,2151.65,538.2,149.5,1991.05,3494.45,985.55,403.45,277.65,1198.85,,1724.1,895.0,437.25,877.05,307.95,384.25,2390.55,672.7,318.6,135.05,369.45,4274.65,1361.6
2015-04-24,637.65,1368.25,1295.35,1995.2,587.5,3484.15,145.85,771.35,1776.1,523.2,889.5,399.15,1006.45,2706.95,347.95,2493.05,308.25,947.4,3663.05,780.5,516.2,6849.75,,1245.15,147.25,830.55,14720.5,2139.7,527.25,149.8,1998.85,3541.4,956.6,395.9,275.55,1172.1,,1678.6,896.95,434.7,878.9,316.85,376.25,2352.8,660.25,316.3,131.15,370.5,4139.9,1360.25
2015-04-27,628.45,1336.85,1177.3,1984.65,587.25,3385.6,144.95,744.8,1739.3,533.8,866.65,391.0,1005.45,2655.3,344.85,2500.2,302.3,926.4,3613.7,732.3,516.85,6848.1,,1211.75,142.15,823.05,14771.05,2071.5,524.2,148.25,1984.45,3648.4,937.7,386.5,267.05,1165.95,,1667.7,883.2,445.85,875.3,309.35,377.65,2317.0,654.0,305.95,130.05,368.9,3995.2,1326.05
2015-04-28,631.65,1342.05,1167.5,1960.9,608.6,3412.25,144.45,765.45,1762.3,532.25,860.6,400.75,1004.55,2688.9,337.55,2495.0,326.85,924.85,3623.7,765.15,529.85,6836.85,,1228.25,141.95,827.7,15175.05,2095.05,535.0,151.3,1990.15,3822.6,945.2,386.15,272.5,1182.2,,1665.45,870.5,475.85,865.2,307.55,372.4,2355.55,653.95,306.1,131.35,371.25,4007.8,1325.45
2015-04-29,629.25,1329.8,1165.0,1961.15,616.9,3382.45,143.05,754.4,1760.65,541.65,857.7,387.35,993.15,2679.25,328.15,2487.3,330.15,940.5,3599.45,755.95,520.9,6565.45,,1201.15,142.55,833.1,15238.1,2151.6,551.95,151.6,1978.65,3766.2,957.15,381.85,271.9,1172.65,,1655.25,887.2,468.65,850.0,306.3,370.95,2372.1,677.5,312.85,130.6,369.95,3989.5,1389.2
2015-04-30,636.0,1332.9,1137.15,1942.25,621.35,3310.25,142.2,762.45,1723.45,538.6,850.35,381.1,988.8,2672.1,322.35,2463.7,331.15,938.85,3589.3,764.75,508.25,6572.6,,1170.0,142.1,823.8,15191.6,2197.85,567.8,150.3,1948.65,3725.85,932.2,382.8,269.75,1145.0,,1631.3,880.55,490.65,862.35,304.0,362.75,2328.9,674.2,317.55,128.6,360.35,4044.3,1434.9
2015-05-04,673.7,1338.8,1201.6,1993.1,611.75,3395.05,144.15,779.4,1783.45,541.15,861.75,392.9,1000.95,2709.05,330.2,2481.55,329.3,947.75,3625.0,783.7,506.45,6801.45,,1202.2,143.55,841.7,15334.6,2248.4,568.35,152.35,2087.9,3757.75,937.95,385.25,277.15,1202.5,,1629.3,919.8,497.15,890.95,328.35,369.8,2389.55,707.6,347.2,133.15,361.65,4192.65,1451.1
2015-05-05,662.3,1423.25,1200.75,1962.75,609.95,3402.65,143.15,781.4,1748.5,544.9,879.05,387.05,987.65,2709.2,326.25,2517.85,328.45,958.45,3580.5,777.3,510.45,6807.4,,1180.35,144.55,836.55,15555.5,2344.95,565.85,150.5,2061.65,3793.05,973.2,384.4,272.05,1179.25,,1642.4,911.95,495.1,892.15,342.15,364.4,2357.45,715.45,342.7,139.35,380.1,4290.15,1443.7
2015-05-06,636.25,1351.2,1174.05,1922.05,608.9,3353.4,140.6,760.85,1716.75,532.35,858.2,390.2,970.6,2605.7,318.35,2463.05,312.15,937.15,3478.0,748.2,497.85,6802.75,,1163.6,139.8,802.95,15080.3,2247.3,543.3,144.6,2020.3,3634.55,930.5,383.4,265.4,1163.15,,1564.65,891.15,478.9,880.25,327.9,353.1,2326.4,678.65,331.2,137.75,367.65,4285.4,1438.85
2015-05-07,627.8,1308.2,1169.05,1944.0,614.25,3282.9,140.3,765.75,1725.15,538.15,866.25,393.65,951.3,2619.15,322.55,2545.25,304.6,927.9,3510.55,729.95,488.1,6767.55,,1154.25,137.75,795.2,14806.95,2236.35,527.35,142.5,2067.85,3543.6,885.85,369.55,260.95,1170.75,,1568.9,920.75,488.0,870.75,320.05,360.8,2354.55,649.65,322.8,134.3,367.3,4180.55,1379.75
2015-05-08,654.7,1329.5,1185.95,1957.95,621.4,3350.45,140.0,759.4,1722.7,540.5,895.2,397.95,982.0,2698.0,328.0,2527.25,317.0,940.25,3493.15,748.05,513.7,6796.3,,1185.35,141.05,810.45,15781.15,2203.4,540.8,142.0,2123.05,3610.55,890.25,353.6,261.95,1180.35,,1601.25,925.5,506.55,889.7,315.5,363.7,2300.65,684.15,335.1,138.95,366.7,4344.45,1425.05
2015-05-11,666.1,1339.05,1250.6,1993.65,631.3,3359.7,143.0,771.65,1731.45,541.5,864.7,396.2,990.3,2823.8,326.45,2556.0,323.5,964.4,3556.75,750.8,529.7,6806.3,,1226.1,143.35,819.65,16871.6,2283.2,551.1,144.95,2182.4,3651.7,903.2,367.65,276.05,1194.25,,1615.3,941.9,504.75,895.95,319.0,371.95,2384.25,707.15,344.05,142.5,377.1,4347.1,1442.15
2015-05-12,664.1,1318.85,1238.95,1947.1,616.2,3468.9,139.3,758.35,1742.3,533.85,843.95,391.55,971.95,2748.85,324.25,2522.9,308.2,949.65,3488.15,725.9,513.55,6704.45,,1191.35,142.85,800.25,17158.55,2272.4,532.35,141.65,2128.9,3577.45,880.25,362.75,267.4,1177.1,,1559.4,915.65,489.1,868.7,309.65,369.2,2466.4,673.65,334.9,137.6,353.6,4341.5,1427.05
2015-05-13,676.6,1341.5,1235.6,1956.7,616.35,3494.15,140.85,762.5,1744.75,542.25,841.05,382.55,990.25,2794.4,327.85,2515.4,317.65,954.05,3514.2,735.85,520.45,6701.5,,1219.4,144.55,817.2,18089.55,2282.6,558.5,138.4,2125.9,3604.1,886.9,367.4,274.3,1206.9,,1589.7,937.3,507.8,885.1,311.1,368.95,2503.75,722.2,340.45,133.5,359.5,4327.1,1433.05
2015-05-14,686.0,1326.8,1247.55,1934.8,615.45,3519.4,139.4,796.45,1763.05,536.5,846.45,386.0,991.05,2796.05,324.7,2499.25,314.95,944.4,3530.25,756.7,516.6,6854.5,,1209.7,146.3,816.65,18176.15,2258.3,555.85,139.05,2165.85,3646.5,906.15,362.9,280.95,1227.15,,1576.85,925.3,515.25,878.2,316.15,370.2,2537.5,737.45,333.95,137.45,366.4,4384.7,1442.15
2015-05-15,683.35,1344.55,1248.7,1961.75,618.35,3496.45,140.05,790.3,1795.0,538.45,844.8,392.0,990.1,2805.4,326.4,2511.15,312.35,946.35,3550.25,767.05,519.9,7031.3,,1234.3,147.4,833.35,18722.0,2263.9,562.05,136.1,2186.5,3671.2,876.3,367.95,287.45,1249.05,,1591.95,913.9,521.35,873.95,318.9,366.9,2529.7,738.7,329.0,137.0,364.1,4483.9,1444.25
2015-05-18,685.55,1364.35,1272.35,1993.05,612.6,3622.45,140.05,766.75,1814.95,544.25,852.7,397.45,1009.85,2900.1,333.0,2520.4,316.25,956.95,3551.65,792.8,520.7,7077.35,,1264.3,147.95,846.35,18597.75,2293.85,567.5,136.15,2220.7,3697.6,911.85,378.75,289.75,1263.65,,1612.35,930.55,527.7,891.55,321.75,366.1,2520.55,774.35,339.35,139.1,364.15,4460.55,1459.55
2015-05-19,682.7,1377.3,1274.9,2022.35,619.25,3636.0,138.75,774.75,1799.3,552.6,844.75,398.0,1007.55,2971.4,332.55,2512.7,315.35,957.05,3590.5,784.3,509.8,7028.7,,1240.55,147.55,845.7,18251.5,2324.75,561.45,136.1,2202.6,3706.75,922.6,379.55,288.45,1253.85,,1620.7,934.15,521.15,895.55,317.6,363.65,2580.75,770.05,339.85,139.95,368.35,4481.55,1466.25
2015-05-20,688.55,1384.75,1306.55,2047.3,640.8,3608.75,140.8,771.2,1783.45,564.0,855.6,400.55,1024.05,3032.25,331.95,2557.05,318.75,965.35,3595.4,786.95,505.25,6961.6,,1270.05,145.95,851.55,18528.5,2332.05,558.25,136.15,2151.35,3711.9,921.85,376.15,292.6,1250.75,,1612.55,960.1,517.15,908.85,314.55,361.35,2579.4,780.45,343.05,138.95,361.3,4498.75,1450.35
2015-05-21,674.35,1397.5,1296.65,2048.45,655.6,3619.2,139.5,777.2,1841.35,564.25,864.35,396.45,1024.7,3064.6,327.4,2555.5,313.55,981.25,3675.5,776.95,511.2,6948.9,,1255.95,146.65,848.2,18413.3,2287.85,570.45,134.95,2300.3,3698.1,923.75,376.0,290.25,1248.95,,1638.3,970.25,538.8,896.75,318.3,373.7,2602.4,780.45,348.4,139.1,342.25,4577.0,1460.55
2015-05-22,673.9,1387.3,1309.15,2046.45,667.05,3642.65,140.95,775.4,1852.95,560.5,863.75,394.9,1024.3,2975.4,329.15,2617.9,313.6,1003.75,3640.45,782.3,514.65,6995.9,,1288.05,147.95,852.6,18696.75,2430.85,568.65,135.35,2307.45,3702.55,922.15,370.45,282.45,1255.65,,1653.45,984.15,537.65,903.85,323.05,374.75,2603.45,794.75,348.95,136.9,341.3,4507.0,1471.25
2015-05-25,660.2,1375.1,1277.0,2016.8,648.45,3585.45,143.1,761.9,1815.8,563.1,852.45,399.9,1023.55,2935.0,316.8,2601.0,312.15,1002.15,3567.65,791.8,505.3,6936.6,,1252.65,147.45,854.1,19173.4,2507.0,562.1,134.25,2298.85,3692.75,907.2,371.0,277.65,1259.9,,1630.25,999.15,551.6,894.5,329.55,369.9,2588.1,786.3,342.9,134.5,332.0,4503.35,1481.5
2015-05-26,659.05,1382.4,1240.05,2007.3,640.25,3547.25,143.05,763.5,1841.05,558.25,855.35,400.55,1027.4,2906.85,314.0,2608.85,309.7,994.85,3572.2,781.75,497.6,6805.35,,1240.45,148.8,852.95,18909.3,2513.65,564.25,132.5,2321.3,3726.45,917.2,370.6,277.15,1263.05,,1618.4,993.5,565.25,884.6,322.5,375.0,2613.85,793.5,345.25,134.3,332.85,4483.3,1482.0
2015-05-27,661.1,1374.55,1226.85,1968.5,549.1,3586.65,143.2,759.25,1825.3,552.35,857.7,408.75,1038.15,2885.15,317.7,2615.25,313.15,975.55,3578.7,796.9,471.75,7062.5,,1239.9,148.7,860.3,18363.05,2578.75,577.8,134.25,2312.4,3721.9,919.95,372.2,280.75,1222.8,,1635.4,991.5,537.1,885.3,332.0,383.05,2606.3,790.5,338.9,133.55,328.15,4411.6,1532.85
2015-05-28,644.0,1368.15,1222.25,2016.6,545.1,3527.95,143.2,767.35,1807.85,554.55,846.2,403.0,1029.4,2917.45,321.45,2609.5,314.5,954.8,3511.85,817.7,484.35,7057.65,,1229.25,144.9,855.3,17986.2,2657.25,574.65,134.65,2302.95,3708.9,916.1,380.25,277.6,1198.15,,1626.75,980.1,518.9,875.8,327.9,383.35,2643.4,734.5,333.0,131.6,324.7,4424.2,1529.85
2015-05-29,650.45,1399.3,1212.55,2023.15,554.4,3535.25,143.7,787.05,1819.9,561.7,859.55,425.6,1050.55,2975.3,327.1,2610.3,317.25,966.1,3640.65,850.15,481.65,6751.55,,1236.05,146.25,873.95,18896.45,2544.7,585.4,136.55,2316.1,3785.7,916.3,378.3,278.15,1258.1,,1654.45,1010.75,552.65,877.0,329.85,391.05,2696.85,706.3,323.85,129.25,328.5,4216.55,1527.1
2015-06-01,662.1,1392.75,1225.35,2047.8,550.6,3538.45,143.1,789.75,1826.85,563.55,880.8,416.6,1036.2,3005.4,332.05,2617.75,316.45,877.65,3613.45,860.75,472.05,6670.2,,1247.75,145.15,882.95,18777.9,2567.9,578.45,138.55,2337.75,3882.85,909.25,376.3,278.2,1258.1,,1705.55,973.3,543.05,902.25,324.1,391.8,2710.0,633.05,311.55,128.35,329.65,4379.9,1504.8
2015-06-02,641.3,1359.3,1207.0,2008.65,549.4,3473.75,142.5,759.2,1812.85,548.8,852.75,418.1,1008.8,2910.25,318.65,2599.9,304.5,860.75,3502.35,846.75,466.95,6803.25,,1203.1,140.8,847.15,18145.2,2509.1,553.1,137.95,2270.7,3831.4,878.3,368.95,266.25,1224.6,,1673.55,952.7,531.1,898.65,320.3,383.5,2608.6,637.0,309.15,123.25,321.75,4284.7,1505.3
2015-06-03,635.15,1345.95,1212.8,2020.9,547.35,3428.05,143.2,762.7,1770.7,545.6,831.45,420.7,1005.55,2831.1,304.4,2610.9,295.75,842.4,3406.7,839.2,456.85,6186.95,,1202.85,137.35,842.6,18191.15,2511.6,550.9,138.45,2240.0,3777.2,879.6,367.65,257.4,1204.85,,1653.65,952.3,539.9,896.35,307.85,387.25,2576.95,109.75,297.25,121.95,316.25,4324.85,1516.6
2015-06-04,630.45,1365.0,1213.9,2028.05,557.25,3422.0,144.35,759.6,1813.2,552.7,822.65,416.4,1014.95,2868.05,301.6,2605.65,290.1,831.55,3448.9,866.7,451.2,6004.45,,1216.0,137.75,846.65,17311.75,2580.4,556.4,136.9,2218.0,3772.05,876.35,361.5,257.6,1195.6,,1662.45,940.65,560.5,912.7,301.35,388.55,2547.9,116.55,311.2,121.3,308.05,4352.25,1530.2
2015-06-05,622.65,1356.35,1195.75,2011.65,553.5,3415.6,144.9,758.8,1792.1,555.8,829.1,415.6,1011.75,2806.25,304.3,2575.85,284.1,847.9,3408.95,855.7,442.1,6011.6,,1201.35,138.5,834.45,17391.7,2709.45,548.4,140.05,2198.5,3759.45,876.5,363.75,257.8,1205.85,,1683.6,929.0,550.15,907.75,308.2,405.35,2577.65,115.25,311.3,120.15,311.1,4450.65,1515.15
2015-06-08,614.7,1352.85,1210.7,2000.05,550.55,3407.05,146.15,748.0,1768.4,555.0,812.25,410.55,1003.45,2809.85,304.35,2577.45,283.15,829.55,3406.4,843.05,435.6,5569.0,,1176.75,134.85,811.7,17282.5,2643.95,553.6,138.45,2224.2,3723.5,869.8,352.95,254.95,1206.4,,1678.75,918.95,534.6,885.45,306.4,400.95,2520.65,99.75,302.15,118.2,302.25,4472.7,1501.75
2015-06-09,591.95,1330.95,1171.95,1992.1,540.5,3321.9,147.35,735.7,1762.0,543.55,819.75,407.95,1001.85,2810.35,300.6,2561.65,287.1,810.65,3443.3,849.4,440.05,5964.35,,1188.8,137.55,809.2,17108.75,2597.6,558.7,139.0,2190.7,3692.3,876.95,359.55,257.6,1205.2,,1666.9,911.4,516.4,883.7,301.45,401.3,2499.95,100.25,306.55,120.1,304.75,4582.35,1563.1
2015-06-10,592.75,1334.6,1204.15,2026.5,556.3,3366.6,147.15,739.15,1771.25,562.75,820.45,415.05,1015.6,2804.55,301.1,2600.75,292.5,823.1,3450.1,843.9,446.6,6060.35,,1190.55,136.6,819.6,17592.65,2597.35,564.5,140.0,2253.15,3742.55,892.65,364.7,260.6,1220.5,,1706.05,942.55,520.75,905.8,305.35,404.9,2514.95,100.6,312.95,120.3,306.0,4553.2,1551.2
2015-06-11,574.35,1280.9,1219.25,1997.65,557.55,3312.75,146.0,708.4,1762.8,546.05,816.7,410.55,1000.2,2701.65,297.05,2571.3,288.5,819.55,3364.85,842.4,430.2,6164.7,,1164.3,134.4,795.1,17244.35,2602.65,546.75,136.55,2213.55,3701.4,873.15,353.7,254.0,1187.6,,1676.15,914.8,506.55,877.15,301.0,400.1,2504.2,97.9,304.25,119.2,298.7,4665.3,1539.85
2015-06-12,581.65,1311.1,1178.35,1975.05,551.45,3317.55,145.4,705.65,1764.3,537.35,814.5,414.8,1009.15,2748.5,297.55,2505.8,295.95,813.55,3355.3,837.5,421.8,6087.2,,1190.4,128.15,810.8,17404.1,2605.5,551.45,136.5,2286.3,3736.8,843.2,347.95,253.95,1192.95,,1657.45,896.35,524.05,889.85,300.4,396.1,2503.55,93.95,312.05,116.75,297.55,4676.45,1501.2
2015-06-15,585.7,1289.7,1185.75,990.45,554.05,3320.6,141.2,698.55,1764.8,540.9,821.75,413.65,1005.2,2710.8,298.5,2504.8,299.2,837.7,3350.2,833.5,426.35,5955.05,,1214.55,129.1,794.55,18027.4,2623.15,550.05,135.85,2332.35,3767.4,842.35,344.25,250.25,1220.3,,1668.4,908.05,514.1,901.75,303.95,394.3,2506.05,100.45,310.05,114.3,297.0,4715.3,1499.25
2015-06-16,590.35,1289.15,1192.35,999.35,551.45,3286.6,144.1,704.95,1771.9,540.3,834.95,414.3,1008.4,2744.75,298.95,2512.0,302.05,840.1,3370.65,820.5,432.8,5784.65,,1199.05,128.7,821.55,18451.8,2611.65,551.15,137.65,2391.1,3789.6,839.95,347.15,254.6,1232.95,,1677.4,906.3,519.2,903.95,304.45,397.35,2543.2,96.8,313.2,115.0,294.45,4700.15,1495.0
2015-06-17,612.9,1295.05,1187.85,995.7,549.15,3347.2,141.8,710.65,1796.25,546.55,862.05,422.3,1004.7,2796.55,301.1,2513.8,301.35,843.9,3366.3,810.45,433.7,5838.9,,1200.9,132.35,818.2,19288.9,2758.4,549.25,137.0,2372.0,3808.75,867.55,353.95,255.1,1253.55,,1710.85,906.3,532.3,931.2,306.0,398.1,2522.3,99.25,311.0,118.55,305.05,4776.2,1500.3
2015-06-18,607.05,1307.4,1189.4,1001.95,541.2,3377.45,141.95,728.95,1838.95,556.1,862.6,426.45,1019.6,2798.7,301.9,2530.05,303.35,856.05,3366.55,833.8,445.45,6081.65,,1213.3,132.6,825.55,19495.65,2684.3,550.05,136.6,2396.0,3861.1,884.2,358.8,258.1,1253.95,,1717.15,913.75,525.05,978.95,312.85,394.55,2526.3,99.65,311.0,120.0,303.7,4902.9,1517.45
2015-06-19,606.65,1328.15,1253.0,995.35,544.15,3384.75,140.0,740.0,1826.1,561.55,857.7,434.0,1030.5,2802.75,305.0,2549.55,304.55,845.95,3384.2,835.65,433.05,6281.0,,1236.85,133.75,834.7,19445.15,2705.45,551.55,136.05,2407.75,3937.35,905.7,358.2,260.15,1305.55,,1716.1,918.2,521.5,996.65,319.15,393.65,2551.45,96.9,304.6,120.8,304.95,5158.05,1517.65
2015-06-22,613.5,1357.9,1298.35,1023.85,551.45,3425.9,141.3,747.7,1809.2,560.2,873.45,424.5,1047.15,2804.0,310.4,2591.5,315.05,856.9,3398.65,846.15,440.5,6296.6,,1271.55,135.0,839.25,19404.85,2783.7,572.15,137.0,2425.05,3980.65,905.1,366.25,266.0,1312.0,,1732.5,931.55,546.2,991.7,318.4,399.7,2581.55,97.85,311.05,121.2,310.65,5386.3,1517.0
2015-06-23,630.35,1380.45,1275.75,1000.4,553.6,3443.35,139.4,756.5,1824.9,557.4,875.7,430.3,1052.1,2895.9,314.55,2574.6,313.5,857.7,3433.8,860.85,436.0,6127.85,,1285.2,133.85,833.6,19276.8,2738.7,571.3,139.25,2414.3,4017.15,908.05,357.25,267.75,1336.1,,1766.55,927.45,559.45,995.0,318.9,415.4,2517.4,100.35,316.05,121.6,313.05,5319.1,1525.6
2015-06-24,621.75,1383.8,1284.05,995.1,545.3,3434.55,139.85,753.65,1814.9,565.4,896.55,424.95,1045.8,2852.35,313.65,2570.3,317.75,871.1,3400.3,848.4,430.6,6004.1,,1283.9,133.2,844.5,19123.5,2692.65,571.5,136.8,2392.6,4009.3,893.15,356.6,262.35,1302.35,,1753.25,938.1,541.45,990.9,317.9,412.3,2521.0,97.15,311.55,117.25,304.55,5253.7,1501.9
2015-06-25,610.75,1406.6,1301.1,990.45,529.8,3485.45,141.3,750.2,1823.8,552.15,883.25,426.7,1065.0,2862.0,312.35,2550.0,314.8,866.1,3405.85,858.35,432.4,5836.45,,1308.85,135.7,867.15,19483.7,2693.6,570.05,135.6,2504.3,4031.5,907.55,352.85,264.8,1299.8,,1809.75,926.1,557.95,1004.55,312.95,411.35,2552.1,94.5,312.55,118.0,302.7,5384.9,1511.2
2015-06-26,619.3,1380.3,1309.55,1005.25,521.8,3530.1,139.1,750.25,1831.55,558.65,887.95,417.95,1062.85,2914.7,307.95,2592.8,311.7,867.2,3397.15,862.05,437.6,5958.15,,1287.85,133.85,869.4,19561.65,2743.9,565.5,137.7,2544.8,4069.95,892.45,360.15,265.2,1304.1,,1780.7,957.25,559.05,1000.7,313.2,411.4,2539.2,94.35,311.2,117.0,298.65,5435.75,1500.6
2015-06-29,610.95,1368.45,1283.25,990.15,483.35,3521.15,139.5,736.7,1833.0,552.4,900.4,413.9,1056.65,2904.9,309.95,2592.9,311.2,849.55,3372.25,871.85,428.25,6071.05,,1285.5,129.55,859.6,19298.25,2700.35,562.7,138.65,2558.85,3993.3,871.45,358.85,259.65,1284.15,,1790.55,928.4,538.15,990.85,309.05,407.7,2535.75,91.35,306.65,112.85,296.3,5455.35,1514.55
2015-06-30,615.4,1385.8,1315.95,984.35,477.8,3559.45,139.1,755.35,1879.85,546.7,916.7,420.05,1067.15,2993.45,315.15,2550.95,308.0,874.6,3442.45,879.35,434.15,6352.2,,1296.45,132.2,872.7,19586.7,2762.95,558.95,137.65,2541.95,4023.35,872.25,366.3,262.75,1282.35,,1782.8,919.75,535.6,1000.1,309.6,421.25,2523.5,90.85,307.9,111.9,304.6,5443.4,1532.1
2015-07-01,634.9,1408.25,1330.7,997.4,486.15,3573.6,142.35,760.8,1865.85,552.75,918.3,424.45,1072.35,3057.95,313.6,2593.1,312.2,873.1,3516.5,887.95,444.5,6144.45,,1292.7,135.55,875.55,20352.35,2731.55,578.65,138.3,2526.25,4031.7,891.5,361.9,267.75,1288.0,,1811.7,944.05,547.2,1005.65,313.9,425.5,2520.6,91.65,311.3,113.05,306.95,5498.2,1557.6
2015-07-02,626.35,1435.35,1319.55,988.0,479.3,3547.7,141.5,762.9,1852.8,555.75,923.45,433.15,1058.2,3057.7,315.05,2577.75,313.0,871.1,3470.1,900.0,436.4,6241.6,,1285.2,137.1,869.75,21257.7,2746.25,584.0,137.65,2566.2,3993.4,886.15,355.25,267.85,1313.45,,1800.35,954.5,548.9,1010.85,310.0,424.05,2528.3,91.3,316.05,111.05,304.35,5450.6,1602.3
2015-07-03,631.55,1428.85,1301.1,990.3,471.6,3587.75,141.5,772.7,1859.1,549.55,924.5,435.1,1074.25,3064.65,315.6,2603.9,314.55,871.0,3506.75,902.85,433.15,6165.2,,1316.05,136.1,893.5,20275.6,2770.7,585.95,138.85,2588.0,3998.9,868.95,357.3,269.4,1312.65,,1807.3,964.9,547.4,1007.2,309.2,417.5,2576.65,91.0,320.8,110.6,301.2,5561.1,1682.0
2015-07-06,653.7,1443.9,1299.3,983.3,464.55,3716.7,140.0,783.55,1907.35,550.05,927.45,433.1,1083.5,3102.25,318.4,2633.3,315.15,878.9,3560.75,930.85,431.1,6120.3,,1317.6,135.0,899.3,20334.3,2785.65,584.2,138.0,2595.35,3987.95,881.25,355.85,270.8,1321.75,,1816.05,969.95,558.6,1015.55,308.25,419.75,2613.4,90.75,320.1,109.05,299.0,5564.25,1719.25
2015-07-07,646.5,1425.6,1303.35,980.5,471.4,3739.95,138.6,824.6,1909.4,553.8,924.35,431.85,1086.85,3161.5,317.35,2616.25,312.6,885.35,3573.35,932.35,431.55,6084.85,,1337.3,138.2,898.95,20362.55,2787.5,586.2,134.45,2603.7,3972.15,876.5,361.05,272.9,1317.8,,1811.35,936.3,552.9,1003.25,304.95,428.9,2563.75,92.05,333.05,107.15,298.2,5558.0,1766.0
